dname,isco88_code_2dg,rti_score,offs_score
co04,72,0.40500021,-0.404413998
co04,73,1.742398024,1.942178965
co04,73,1.457102656,1.926480055
co04,73,1.577611804,1.962447524
co04,83,-0.923009992,-0.649777174
co04,93,0.49895823,-0.12078476
co07,31,-0.292395711,0.075538002
co07,22,-0.663825035,-0.587717175
co07,22,-0.622802794,-0.587418437
co07,32,-0.420998931,-0.552920997
co07,24,-0.635716379,0.426382989
co07,23,-1.304752231,-0.591148078
co07,24,-0.504909515,0.308246344
co07,34,-0.479728788,0.310809106
co07,34,-0.33859539,0.313463002
co07,24,-0.593310058,0.232772723
co07,11,-0.570638001,-0.418199986
co07,12,-0.750648439,-0.217013597
co07,12,-0.650581717,-0.130879998
co07,41,2.410058022,0.622610986
co07,42,1.198070288,0.16604799
co07,31,0.599413991,0.256072074
co07,51,-0.497650087,-0.77658999
co07,41,1.661826253,0.205454364
co07,41,1.841700912,0.414405197
co07,13,-1.246611476,-0.376819998
co07,34,-0.441550881,0.16682981
co07,52,0.157886147,-0.691990614
co07,52,0.169350505,-0.730080009
co07,13,-1.445287943,-0.458799988
co07,91,-0.113446519,-0.695536017
co07,91,0.118710682,-0.655988097
co07,82,0.619180918,2.65978694
co07,51,-0.451601714,-0.419981092
co07,13,-0.920819879,-0.584863305
co07,61,0.051838532,-0.806429148
co07,92,0.380368501,-0.840810001
co07,61,0.18397902,-0.808920383
co07,61,0.144009098,-0.840810001
co07,71,0.096599132,0.099319935
co07,81,0.490367681,1.521950722
co07,81,0.445600986,1.870820045
co07,74,1.382539034,1.406988025
co07,82,0.886356235,2.221307278
co07,71,-0.075297303,-0.773209989
co07,72,0.582644522,-0.26800999
co07,72,0.728815138,0.508647859
co07,72,0.408288509,-0.14091225
co07,72,0.40500021,-0.404413998
co07,73,1.742398024,1.942178965
co07,73,1.457102656,1.926480055
co07,73,1.577611804,1.962447524
co07,83,-0.923009992,-0.649777174
co07,93,0.49895823,-0.12078476
co10,31,-0.292395711,0.075538002
co10,22,-0.663825035,-0.587717175
co10,22,-0.622802794,-0.587418437
co10,32,-0.420998931,-0.552920997
co10,24,-0.635716379,0.426382989
co10,23,-1.304752231,-0.591148078
co10,24,-0.504909515,0.308246344
co10,34,-0.479728788,0.310809106
co10,34,-0.33859539,0.313463002
co10,24,-0.593310058,0.232772723
co10,11,-0.570638001,-0.418199986
co10,12,-0.750648439,-0.217013597
co10,12,-0.650581717,-0.130879998
co10,41,2.410058022,0.622610986
co10,42,1.198070288,0.16604799
co10,31,0.599413991,0.256072074
co10,51,-0.497650087,-0.77658999
co10,41,1.661826253,0.205454364
co10,41,1.841700912,0.414405197
co10,13,-1.246611476,-0.376819998
co10,34,-0.441550881,0.16682981
co10,52,0.157886147,-0.691990614
co10,52,0.169350505,-0.730080009
co10,13,-1.445287943,-0.458799988
co10,91,-0.113446519,-0.695536017
co10,91,0.142689198,-0.641499996
co10,82,0.619180918,2.65978694
co10,51,-0.451601714,-0.419981092
co10,13,-0.920819879,-0.584863305
co10,61,0.051838532,-0.806429148
co10,92,0.380368501,-0.840810001
co10,61,0.18397902,-0.808920383
co10,61,0.144009098,-0.840810001
co10,71,0.096599132,0.099319935
co10,81,0.490367681,1.521950722
co10,81,0.445600986,1.870820045
co10,82,0.886356235,2.221307278
co10,74,1.382539034,1.406988025
co10,71,-0.075297303,-0.773209989
co10,72,0.582644522,-0.26800999
co10,72,0.728815138,0.508647859
co10,72,0.408288509,-0.14091225
co10,72,0.40500021,-0.404413998
co10,73,1.742398024,1.942178965
co10,73,1.457102656,1.926480055
co10,73,1.577611804,1.962447524
co10,83,-0.923009992,-0.649777174
co10,93,0.49895823,-0.12078476
co13,31,-0.292395711,0.075538002
co13,22,-0.663825035,-0.587717175
co13,22,-0.622802794,-0.587418437
co13,32,-0.420998931,-0.552920997
co13,24,-0.635716379,0.426382989
co13,23,-1.304752231,-0.591148078
co13,24,-0.504909515,0.308246344
co13,34,-0.479728788,0.310809106
co13,34,-0.33859539,0.313463002
co13,24,-0.593310058,0.232772723
co13,11,-0.570638001,-0.418199986
co13,12,-0.750648439,-0.217013597
co13,12,-0.650581717,-0.130879998
co13,41,2.410058022,0.622610986
co13,42,1.198070288,0.16604799
co13,31,0.599413991,0.256072074
co13,51,-0.497650087,-0.77658999
co13,41,1.661826253,0.205454364
co13,41,1.841700912,0.414405197
co13,13,-1.246611476,-0.376819998
co13,34,-0.441550881,0.16682981
co13,52,0.157886147,-0.691990614
co13,52,0.169350505,-0.730080009
co13,13,-1.445287943,-0.458799988
co13,91,-0.113446519,-0.695536017
co13,91,0.142689198,-0.641499996
co13,82,0.619180918,2.65978694
co13,51,-0.451601714,-0.419981092
co13,13,-0.920819879,-0.584863305
co13,61,0.051838532,-0.806429148
co13,92,0.380368501,-0.840810001
co13,61,0.18397902,-0.808920383
co13,61,0.144009098,-0.840810001
co13,71,0.096599132,0.099319935
co13,81,0.490367681,1.521950722
co13,81,0.445600986,1.870820045
co13,74,1.382539034,1.406988025
co13,82,0.886356235,2.221307278
co13,71,-0.075297303,-0.773209989
co13,72,0.582644522,-0.26800999
co13,72,0.728815138,0.508647859
co13,72,0.408288509,-0.14091225
co13,72,0.40500021,-0.404413998
co13,73,1.742398024,1.942178965
co13,73,1.457102656,1.926480055
co13,73,1.577611804,1.962447524
co13,83,-0.923009992,-0.649777174
co13,93,0.49895823,-0.12078476
cz02,11,-0.570638001,-0.418199986
cz02,12,-0.650581717,-0.130879998
cz02,13,-1.445287943,-0.458799988
cz02,21,-0.727476418,1.308184028
cz02,22,-0.909958124,-0.589510024
cz02,23,-1.465365052,-0.703190029
cz02,24,-0.635716379,0.426382989
cz02,31,-0.292395711,0.075538002
cz02,32,-0.226255,-0.584529996
cz02,33,-1.368631959,-0.648140013
cz02,34,-0.33859539,0.313463002
cz02,41,2.410058022,0.622610986
cz02,42,1.555783033,-0.055739999
cz02,51,-0.497650087,-0.77658999
cz02,52,0.169350505,-0.730080009
cz02,61,0.144009098,-0.840810001
cz02,62,0.472829401,-0.840810001
cz02,71,-0.075297303,-0.773209989
cz02,72,0.582644522,-0.26800999
cz02,73,1.742398024,1.942178965
cz02,74,1.382539034,1.406988025
cz02,81,0.445600986,1.870820045
cz02,82,0.619180918,2.65978694
cz02,83,-1.417865038,-0.840810001
cz02,91,0.142689198,-0.641499996
cz02,92,0.380368501,-0.840810001
cz02,93,0.574263811,-0.484329998
cz04,11,-0.570638001,-0.418199986
cz04,12,-0.650581717,-0.130879998
cz04,13,-1.445287943,-0.458799988
cz04,21,-0.727476418,1.308184028
cz04,22,-0.909958124,-0.589510024
cz04,23,-1.465365052,-0.703190029
cz04,24,-0.635716379,0.426382989
cz04,31,-0.292395711,0.075538002
cz04,32,-0.226255,-0.584529996
cz04,33,-1.368631959,-0.648140013
cz04,34,-0.33859539,0.313463002
cz04,41,2.410058022,0.622610986
cz04,42,1.555783033,-0.055739999
cz04,51,-0.497650087,-0.77658999
cz04,52,0.169350505,-0.730080009
cz04,61,0.144009098,-0.840810001
cz04,62,0.472829401,-0.840810001
cz04,71,-0.075297303,-0.773209989
cz04,72,0.582644522,-0.26800999
cz04,73,1.742398024,1.942178965
cz04,74,1.382539034,1.406988025
cz04,81,0.445600986,1.870820045
cz04,82,0.619180918,2.65978694
cz04,83,-1.417865038,-0.840810001
cz04,91,0.142689198,-0.641499996
cz04,92,0.380368501,-0.840810001
cz04,93,0.574263811,-0.484329998
cz07,11,-0.570638001,-0.418199986
cz07,12,-0.650581717,-0.130879998
cz07,13,-1.445287943,-0.458799988
cz07,21,-0.727476418,1.308184028
cz07,22,-0.909958124,-0.589510024
cz07,23,-1.465365052,-0.703190029
cz07,24,-0.635716379,0.426382989
cz07,31,-0.292395711,0.075538002
cz07,32,-0.226255,-0.584529996
cz07,33,-1.368631959,-0.648140013
cz07,34,-0.33859539,0.313463002
cz07,41,2.410058022,0.622610986
cz07,42,1.555783033,-0.055739999
cz07,51,-0.497650087,-0.77658999
cz07,52,0.169350505,-0.730080009
cz07,61,0.144009098,-0.840810001
cz07,62,0.472829401,-0.840810001
cz07,71,-0.075297303,-0.773209989
cz07,72,0.582644522,-0.26800999
cz07,73,1.742398024,1.942178965
cz07,74,1.382539034,1.406988025
cz07,81,0.445600986,1.870820045
cz07,82,0.619180918,2.65978694
cz07,83,-1.417865038,-0.840810001
cz07,91,0.142689198,-0.641499996
cz07,92,0.380368501,-0.840810001
cz07,93,0.574263811,-0.484329998
cz10,11,-0.570638001,-0.418199986
cz10,12,-0.650581717,-0.130879998
cz10,13,-1.445287943,-0.458799988
cz10,21,-0.727476418,1.308184028
cz10,22,-0.909958124,-0.589510024
cz10,23,-1.465365052,-0.703190029
cz10,24,-0.635716379,0.426382989
cz10,31,-0.292395711,0.075538002
cz10,32,-0.226255,-0.584529996
cz10,33,-1.368631959,-0.648140013
cz10,34,-0.33859539,0.313463002
cz10,41,2.410058022,0.622610986
cz10,42,1.555783033,-0.055739999
cz10,51,-0.497650087,-0.77658999
cz10,52,0.169350505,-0.730080009
cz10,61,0.144009098,-0.840810001
cz10,62,0.472829401,-0.840810001
cz10,71,-0.075297303,-0.773209989
cz10,72,0.582644522,-0.26800999
cz10,73,1.742398024,1.942178965
cz10,74,1.382539034,1.406988025
cz10,81,0.445600986,1.870820045
cz10,82,0.619180918,2.65978694
cz10,83,-1.417865038,-0.840810001
cz10,91,0.142689198,-0.641499996
cz10,92,0.380368501,-0.840810001
cz10,93,0.574263811,-0.484329998
cz13,11,-0.570638001,-0.418199986
cz13,12,-0.960517168,-0.258768797
cz13,12,-0.999920905,-0.29612416
cz13,13,-1.095617175,-0.314515203
cz13,21,-0.707578123,0.878190994
cz13,23,-1.433443069,-0.685023546
cz13,24,-0.635716379,0.426382989
cz13,21,-0.727476418,1.308184028
cz13,24,-0.576886833,0.38150847
cz13,32,-0.130610496,-0.379270196
cz13,34,0.6392169,0.398213625
cz13,34,-0.477829933,0.042295229
cz13,31,-0.292395711,0.075538002
cz13,41,2.410058022,0.622610986
cz13,42,1.555783033,-0.055739999
cz13,51,-0.497650087,-0.77658999
cz13,52,0.147510603,-0.644398987
cz13,61,-0.444030821,-0.699466288
cz13,61,-0.491709709,-0.688006043
cz13,62,0.472829401,-0.840810001
cz13,71,-0.075297303,-0.773209989
cz13,72,0.582644522,-0.26800999
cz13,73,1.579696059,1.939013004
cz13,74,1.07208097,1.050317883
cz13,82,0.577062488,2.251911402
cz13,82,0.619180918,2.65978694
cz13,83,-1.417865038,-0.840810001
cz13,91,0.142689198,-0.641499996
cz13,92,0.380368501,-0.840810001
cz13,93,0.574263811,-0.484329998
cz92,12,-0.650581717,-0.130879998
cz92,13,-1.445287943,-0.458799988
cz92,21,-0.727476418,1.308184028
cz92,22,-0.909958124,-0.589510024
cz92,23,-1.465365052,-0.703190029
cz92,24,-0.635716379,0.426382989
cz92,31,-0.292395711,0.075538002
cz92,32,-0.226255,-0.584529996
cz92,33,-1.368631959,-0.648140013
cz92,34,-0.33859539,0.313463002
cz92,41,2.410058022,0.622610986
cz92,42,1.555783033,-0.055739999
cz92,51,-0.497650087,-0.77658999
cz92,52,0.169350505,-0.730080009
cz92,61,0.144009098,-0.840810001
cz92,62,0.472829401,-0.840810001
cz92,71,-0.075297303,-0.773209989
cz92,72,0.582644522,-0.26800999
cz92,73,1.742398024,1.942178965
cz92,74,1.382539034,1.406988025
cz92,81,0.445600986,1.870820045
cz92,82,0.619180918,2.65978694
cz92,83,-1.417865038,-0.840810001
cz92,91,0.142689198,-0.641499996
cz92,92,0.380368501,-0.840810001
cz92,93,0.574263811,-0.484329998
cz96,11,-0.570638001,-0.418199986
cz96,12,-0.650581717,-0.130879998
cz96,13,-1.445287943,-0.458799988
cz96,21,-0.727476418,1.308184028
cz96,22,-0.909958124,-0.589510024
cz96,23,-1.465365052,-0.703190029
cz96,24,-0.635716379,0.426382989
cz96,31,-0.292395711,0.075538002
cz96,32,-0.226255,-0.584529996
cz96,33,-1.368631959,-0.648140013
cz96,34,-0.33859539,0.313463002
cz96,41,2.410058022,0.622610986
cz96,42,1.555783033,-0.055739999
cz96,51,-0.497650087,-0.77658999
cz96,52,0.169350505,-0.730080009
cz96,61,0.144009098,-0.840810001
cz96,62,0.472829401,-0.840810001
cz96,71,-0.075297303,-0.773209989
cz96,72,0.582644522,-0.26800999
cz96,73,1.742398024,1.942178965
cz96,74,1.382539034,1.406988025
cz96,81,0.445600986,1.870820045
cz96,82,0.619180918,2.65978694
cz96,83,-1.417865038,-0.840810001
cz96,91,0.142689198,-0.641499996
cz96,92,0.380368501,-0.840810001
cz96,93,0.574263811,-0.484329998
de00,11,-0.570638001,-0.418199986
de00,12,-0.650581717,-0.130879998
de00,13,-1.445287943,-0.458799988
de00,21,-0.727476418,1.308184028
de00,22,-0.909958124,-0.589510024
de00,23,-1.465365052,-0.703190029
de00,24,-0.635716379,0.426382989
de00,31,-0.292395711,0.075538002
de00,32,-0.226255,-0.584529996
de00,33,-1.368631959,-0.648140013
de00,34,-0.33859539,0.313463002
de00,41,2.410058022,0.622610986
de00,42,1.555783033,-0.055739999
de00,51,-0.497650087,-0.77658999
de00,52,0.169350505,-0.730080009
de00,61,0.144009098,-0.840810001
de00,71,-0.075297303,-0.773209989
de00,72,0.582644522,-0.26800999
de00,73,1.742398024,1.942178965
de00,74,1.382539034,1.406988025
de00,81,0.445600986,1.870820045
de00,82,0.619180918,2.65978694
de00,83,-1.417865038,-0.840810001
de00,91,0.142689198,-0.641499996
de00,92,0.380368501,-0.840810001
de00,93,0.574263811,-0.484329998
de04,11,-0.570638001,-0.418199986
de04,12,-0.650581717,-0.130879998
de04,13,-1.445287943,-0.458799988
de04,21,-0.727476418,1.308184028
de04,22,-0.909958124,-0.589510024
de04,23,-1.465365052,-0.703190029
de04,24,-0.635716379,0.426382989
de04,31,-0.292395711,0.075538002
de04,32,-0.226255,-0.584529996
de04,33,-1.368631959,-0.648140013
de04,34,-0.33859539,0.313463002
de04,41,2.410058022,0.622610986
de04,42,1.555783033,-0.055739999
de04,51,-0.497650087,-0.77658999
de04,52,0.169350505,-0.730080009
de04,61,0.144009098,-0.840810001
de04,71,-0.075297303,-0.773209989
de04,72,0.582644522,-0.26800999
de04,73,1.742398024,1.942178965
de04,74,1.382539034,1.406988025
de04,81,0.445600986,1.870820045
de04,82,0.619180918,2.65978694
de04,83,-1.417865038,-0.840810001
de04,91,0.142689198,-0.641499996
de04,92,0.380368501,-0.840810001
de04,93,0.574263811,-0.484329998
de07,11,-0.570638001,-0.418199986
de07,12,-0.650581717,-0.130879998
de07,13,-1.445287943,-0.458799988
de07,21,-0.727476418,1.308184028
de07,22,-0.909958124,-0.589510024
de07,23,-1.465365052,-0.703190029
de07,24,-0.635716379,0.426382989
de07,31,-0.292395711,0.075538002
de07,32,-0.226255,-0.584529996
de07,33,-1.368631959,-0.648140013
de07,34,-0.33859539,0.313463002
de07,41,2.410058022,0.622610986
de07,42,1.555783033,-0.055739999
de07,51,-0.497650087,-0.77658999
de07,52,0.169350505,-0.730080009
de07,61,0.144009098,-0.840810001
de07,71,-0.075297303,-0.773209989
de07,72,0.582644522,-0.26800999
de07,73,1.742398024,1.942178965
de07,74,1.382539034,1.406988025
de07,81,0.445600986,1.870820045
de07,82,0.619180918,2.65978694
de07,83,-1.417865038,-0.840810001
de07,91,0.142689198,-0.641499996
de07,92,0.380368501,-0.840810001
de07,93,0.574263811,-0.484329998
de10,11,-0.570638001,-0.418199986
de10,12,-0.650581717,-0.130879998
de10,13,-1.445287943,-0.458799988
de10,21,-0.727476418,1.308184028
de10,22,-0.909958124,-0.589510024
de10,23,-1.465365052,-0.703190029
de10,24,-0.635716379,0.426382989
de10,31,-0.292395711,0.075538002
de10,32,-0.226255,-0.584529996
de10,33,-1.368631959,-0.648140013
de10,34,-0.33859539,0.313463002
de10,41,2.410058022,0.622610986
de10,42,1.555783033,-0.055739999
de10,51,-0.497650087,-0.77658999
de10,52,0.169350505,-0.730080009
de10,61,0.144009098,-0.840810001
de10,71,-0.075297303,-0.773209989
de10,72,0.582644522,-0.26800999
de10,73,1.742398024,1.942178965
de10,74,1.382539034,1.406988025
de10,81,0.445600986,1.870820045
de10,82,0.619180918,2.65978694
de10,83,-1.417865038,-0.840810001
de10,91,0.142689198,-0.641499996
de10,92,0.380368501,-0.840810001
de10,93,0.574263811,-0.484329998
de13,11,-0.570638001,-0.418199986
de13,12,-0.650581717,-0.130879998
de13,13,-1.445287943,-0.458799988
de13,21,-0.727476418,1.308184028
de13,22,-0.909958124,-0.589510024
de13,23,-1.465365052,-0.703190029
de13,24,-0.635716379,0.426382989
de13,31,-0.292395711,0.075538002
de13,32,-0.226255,-0.584529996
de13,33,-1.368631959,-0.648140013
de13,34,-0.33859539,0.313463002
de13,41,2.410058022,0.622610986
de13,42,1.555783033,-0.055739999
de13,51,-0.497650087,-0.77658999
de13,52,0.169350505,-0.730080009
de13,61,0.144009098,-0.840810001
de13,71,-0.075297303,-0.773209989
de13,72,0.582644522,-0.26800999
de13,73,1.742398024,1.942178965
de13,74,1.382539034,1.406988025
de13,81,0.445600986,1.870820045
de13,82,0.619180918,2.65978694
de13,83,-1.417865038,-0.840810001
de13,91,0.142689198,-0.641499996
de13,92,0.380368501,-0.840810001
de13,93,0.574263811,-0.484329998
de84,11,-0.570638001,-0.418199986
de84,12,-0.650581717,-0.130879998
de84,13,-1.445287943,-0.458799988
de84,21,-0.727476418,1.308184028
de84,22,-0.909958124,-0.589510024
de84,23,-1.465365052,-0.703190029
de84,24,-0.635716379,0.426382989
de84,31,-0.292395711,0.075538002
de84,32,-0.226255,-0.584529996
de84,33,-1.368631959,-0.648140013
de84,34,-0.33859539,0.313463002
de84,41,2.410058022,0.622610986
de84,42,1.555783033,-0.055739999
de84,51,-0.497650087,-0.77658999
de84,52,0.169350505,-0.730080009
de84,61,0.144009098,-0.840810001
de84,71,-0.075297303,-0.773209989
de84,72,0.582644522,-0.26800999
de84,73,1.742398024,1.942178965
de84,74,1.382539034,1.406988025
de84,81,0.445600986,1.870820045
de84,82,0.619180918,2.65978694
de84,83,-1.417865038,-0.840810001
de84,91,0.142689198,-0.641499996
de84,92,0.380368501,-0.840810001
de84,93,0.574263811,-0.484329998
de89,11,-0.570638001,-0.418199986
de89,12,-0.650581717,-0.130879998
de89,13,-1.445287943,-0.458799988
de89,21,-0.727476418,1.308184028
de89,22,-0.909958124,-0.589510024
de89,23,-1.465365052,-0.703190029
de89,24,-0.635716379,0.426382989
de89,31,-0.292395711,0.075538002
de89,32,-0.226255,-0.584529996
de89,33,-1.368631959,-0.648140013
de89,34,-0.33859539,0.313463002
de89,41,2.410058022,0.622610986
de89,42,1.555783033,-0.055739999
de89,51,-0.497650087,-0.77658999
de89,52,0.169350505,-0.730080009
de89,61,0.144009098,-0.840810001
de89,71,-0.075297303,-0.773209989
de89,72,0.582644522,-0.26800999
de89,73,1.742398024,1.942178965
de89,74,1.382539034,1.406988025
de89,81,0.445600986,1.870820045
de89,82,0.619180918,2.65978694
de89,83,-1.417865038,-0.840810001
de89,91,0.142689198,-0.641499996
de89,92,0.380368501,-0.840810001
de89,93,0.574263811,-0.484329998
de94,11,-0.570638001,-0.418199986
de94,12,-0.650581717,-0.130879998
de94,13,-1.445287943,-0.458799988
de94,21,-0.727476418,1.308184028
de94,22,-0.909958124,-0.589510024
de94,23,-1.465365052,-0.703190029
de94,24,-0.635716379,0.426382989
de94,31,-0.292395711,0.075538002
de94,32,-0.226255,-0.584529996
de94,33,-1.368631959,-0.648140013
de94,34,-0.33859539,0.313463002
de94,41,2.410058022,0.622610986
de94,42,1.555783033,-0.055739999
de94,51,-0.497650087,-0.77658999
de94,52,0.169350505,-0.730080009
de94,61,0.144009098,-0.840810001
de94,71,-0.075297303,-0.773209989
de94,72,0.582644522,-0.26800999
de94,73,1.742398024,1.942178965
de94,74,1.382539034,1.406988025
de94,81,0.445600986,1.870820045
de94,82,0.619180918,2.65978694
de94,83,-1.417865038,-0.840810001
de94,91,0.142689198,-0.641499996
de94,92,0.380368501,-0.840810001
de94,93,0.574263811,-0.484329998
dk04,11,-0.570638001,-0.418199986
dk04,12,-0.650581717,-0.130879998
dk04,13,-1.445287943,-0.458799988
dk04,21,-0.727476418,1.308184028
dk04,22,-0.909958124,-0.589510024
dk04,23,-1.465365052,-0.703190029
dk04,24,-0.635716379,0.426382989
dk04,31,-0.292395711,0.075538002
dk04,32,-0.226255,-0.584529996
dk04,33,-1.368631959,-0.648140013
dk04,34,-0.33859539,0.313463002
dk04,41,2.410058022,0.622610986
dk04,42,1.555783033,-0.055739999
dk04,51,-0.497650087,-0.77658999
dk04,52,0.169350505,-0.730080009
dk04,61,0.144009098,-0.840810001
dk04,71,-0.075297303,-0.773209989
dk04,72,0.582644522,-0.26800999
dk04,73,1.742398024,1.942178965
dk04,74,1.382539034,1.406988025
dk04,81,0.445600986,1.870820045
dk04,82,0.619180918,2.65978694
dk04,83,-1.417865038,-0.840810001
dk04,91,0.142689198,-0.641499996
dk04,92,0.380368501,-0.840810001
dk04,93,0.574263811,-0.484329998
dk07,11,-0.570638001,-0.418199986
dk07,12,-0.650581717,-0.130879998
